Total_Relationship_Count,Credit_Limit,Months_Inactive_12_mon,Contacts_Count_12_mon,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Trans_Amt,Total_Trans_Ct,Avg_Utilization_Ratio
6,24073.0,3,2,1084,22989.0,1341,37,0.045
4,25517.0,2,3,321,25196.0,2508,44,0.013
3,7709.0,1,2,2227,5482.0,2520,61,0.289
3,4065.0,3,1,2180,1885.0,1271,36,0.536
3,13169.0,2,4,1499,11670.0,4370,83,0.114
3,11811.0,2,2,2508,9303.0,1469,29,0.212
3,7440.0,6,1,704,6736.0,2251,63,0.095
5,12714.0,1,2,976,11738.0,2240,53,0.077
5,3735.0,1,3,1978,1757.0,1749,41,0.53
3,25882.0,1,4,1699,24183.0,1736,48,0.066
4,3877.0,3,1,1495,2382.0,1942,42,0.386
4,3280.0,3,0,1806,1474.0,2534,78,0.551
5,11023.0,1,3,0,11023.0,1656,41,0.0
4,6182.0,2,2,1131,5051.0,3546,63,0.183
3,2186.0,3,4,1185,1001.0,2614,67,0.542
3,17996.0,1,0,864,17132.0,1589,30,0.048
6,2306.0,2,3,2200,106.0,2097,57,0.954
4,26556.0,3,4,1583,24973.0,3168,73,0.06
3,5779.0,3,2,2517,3262.0,2102,32,0.436
6,5494.0,1,2,2078,3416.0,2661,58,0.378
6,7571.0,1,0,2264,5307.0,2273,49,0.299
4,2897.0,3,1,1398,1499.0,2698,73,0.483
3,3131.0,2,4,2379,752.0,2315,63,0.76
3,4274.0,3,2,2517,1757.0,2257,54,0.589
4,4980.0,6,4,906,4074.0,2273,66,0.182
3,3156.0,3,3,2155,1001.0,1376,44,0.683
5,6861.0,1,0,2101,4760.0,3974,63,0.306
3,15554.0,3,2,2497,13057.0,2836,61,0.161
3,26570.0,2,4,1915,24655.0,2118,33,0.072
3,22224.0,2,4,979,21245.0,3346,69,0.044
6,10606.0,2,4,1713,8893.0,2694,61,0.162
4,5865.0,3,4,2517,3348.0,2623,47,0.429
5,5369.0,2,3,1854,3515.0,1898,50,0.345
5,5188.0,1,5,753,4435.0,1540,30,0.145
4,17742.0,2,4,1463,16279.0,3369,55,0.082
5,2591.0,1,5,0,2591.0,2123,56,0.0
6,2800.0,2,3,1834,966.0,1571,36,0.655
3,6543.0,2,2,2260,4283.0,1519,31,0.345
6,26053.0,3,4,829,25224.0,2768,70,0.032
6,6316.0,3,5,1344,4972.0,2401,71,0.213
3,4658.0,2,4,588,4070.0,1351,30,0.126
3,6476.0,3,3,0,6476.0,2723,66,0.0
6,8087.0,2,5,1263,6824.0,2429,69,0.156
3,9033.0,1,2,845,8188.0,1661,35,0.094
6,3206.0,3,4,0,3206.0,3253,72,0.0
4,28751.0,3,3,2158,26593.0,1502,34,0.075
3,2938.0,3,3,1995,943.0,1352,30,0.679
5,5715.0,2,2,1741,3974.0,2324,67,0.305
3,2111.0,2,1,1209,902.0,2803,61,0.573
3,11862.0,2,5,2282,9580.0,2576,74,0.192
3,2791.0,3,2,2160,631.0,2214,56,0.774
3,6551.0,2,4,1440,5111.0,2429,77,0.22
5,4533.0,3,5,1977,2556.0,2679,69,0.436
5,1854.0,3,0,1528,326.0,1307,39,0.824
6,6704.0,1,3,1354,5350.0,1331,30,0.202
5,34516.0,3,3,1494,33022.0,3259,65,0.043
6,5489.0,3,2,1513,3976.0,4085,65,0.276
3,10619.0,1,1,607,10012.0,4074,65,0.057
5,2481.0,3,3,1287,1194.0,1825,51,0.519
4,5100.0,4,1,1970,3130.0,1032,26,0.386
5,5905.0,4,3,726,5179.0,3982,65,0.123
3,9293.0,3,2,0,9293.0,2314,59,0.0
5,5240.0,3,3,1451,3789.0,2172,38,0.277
6,4182.0,2,5,741,3441.0,1297,24,0.177
6,9857.0,2,2,0,9857.0,3448,103,0.0
3,20117.0,1,4,1226,18891.0,2906,58,0.061
3,6012.0,2,3,0,6012.0,2801,72,0.0
4,6369.0,2,4,0,6369.0,2675,47,0.0
4,13005.0,2,5,2152,10853.0,3023,53,0.165
3,1575.0,2,3,592,983.0,644,15,0.376
5,6679.0,3,3,1207,5472.0,1649,29,0.181
6,6458.0,3,5,1802,4656.0,2315,49,0.279
3,20803.0,2,4,1446,19357.0,2073,43,0.07
3,5540.0,2,4,1240,4300.0,1524,31,0.224
4,2801.0,3,4,2403,398.0,1526,44,0.858
4,2419.0,3,5,2380,39.0,4099,73,0.984
6,5156.0,3,3,1427,3729.0,2057,54,0.277
6,14228.0,4,4,1953,12275.0,1970,51,0.137
3,10257.0,3,4,1021,9236.0,1508,30,0.1
2,3032.0,1,5,0,3032.0,1037,14,0.0
2,1438.3,3,5,312,1126.3,1786,26,0.217
5,32096.0,2,4,0,32096.0,2619,69,0.0
5,3014.0,3,2,794,2220.0,1488,30,0.263
3,5762.0,3,3,1890,3872.0,3814,88,0.328
5,2555.0,1,3,1701,854.0,3127,45,0.666
3,34516.0,3,2,1731,32785.0,2421,63,0.05
4,2140.0,3,2,1361,779.0,1280,34,0.636
3,4760.0,1,1,0,4760.0,1459,20,0.0
6,26372.0,2,5,1365,25007.0,2291,56,0.052
5,8203.0,2,2,654,7549.0,2910,63,0.08
5,2655.0,2,3,1527,1128.0,1921,26,0.575
6,13655.0,2,2,1048,12607.0,2383,59,0.077
6,12169.0,1,5,1935,10234.0,1599,38,0.159
6,2956.0,1,1,1823,1133.0,2144,58,0.617
6,2598.0,2,3,1645,953.0,2483,59,0.633
5,10566.0,2,2,726,9840.0,2156,64,0.069
6,8232.0,1,2,2259,5973.0,2849,67,0.274
5,26365.0,2,1,680,25685.0,3411,68,0.026
5,4671.0,3,0,1933,2738.0,2468,58,0.414
4,14869.0,3,2,0,14869.0,2753,48,0.0
6,2300.0,2,2,1965,335.0,1693,27,0.854
6,2797.0,1,4,1802,995.0,3525,63,0.644
5,2657.0,2,1,2115,542.0,3580,77,0.796
6,9149.0,1,3,1806,7343.0,1220,36,0.197
5,2629.0,2,3,1476,1153.0,1725,41,0.561
6,3176.0,3,3,0,3176.0,2298,67,0.0
6,21875.0,1,0,2517,19358.0,1327,31,0.115
5,3007.0,2,4,1664,1343.0,1475,31,0.553
4,17404.0,2,4,1745,15659.0,4491,78,0.1
5,2863.0,6,3,2517,346.0,1458,39,0.879
5,34516.0,1,2,2429,32087.0,3205,57,0.07
4,13919.0,1,1,1266,12653.0,3699,67,0.091
4,18672.0,4,3,2517,16155.0,1126,35,0.135
6,4204.0,2,2,499,3705.0,4740,67,0.119
3,6859.0,2,4,2489,4370.0,1617,26,0.363
6,16050.0,3,3,1480,14570.0,3215,56,0.092
5,34516.0,2,2,1024,33492.0,2436,71,0.03
3,16766.0,3,3,1535,15231.0,3093,77,0.092
3,20895.0,2,1,1808,19087.0,3210,65,0.087
6,7881.0,3,3,2517,5364.0,3068,77,0.319
4,13427.0,2,3,0,13427.0,1337,27,0.0
3,2281.0,3,2,1677,604.0,2735,58,0.735
6,10974.0,2,4,0,10974.0,1327,26,0.0
1,8925.0,3,4,168,8757.0,741,10,0.019
4,5265.0,1,3,0,5265.0,3281,68,0.0
6,17156.0,4,3,2517,14639.0,1142,33,0.147
4,13457.0,2,3,1248,12209.0,1548,41,0.093
3,2742.0,2,4,2184,558.0,3829,72,0.796
3,3890.0,2,3,2286,1604.0,1889,51,0.588
6,17198.0,2,3,0,17198.0,4042,62,0.0
6,3401.0,3,4,1713,1688.0,1924,54,0.504
6,18951.0,1,2,1243,17708.0,2874,58,0.066
4,1454.0,1,1,888,566.0,3060,56,0.611
6,27499.0,3,2,1188,26311.0,2202,46,0.043
3,32964.0,3,2,2231,30733.0,3094,45,0.068
5,7411.0,2,1,633,6778.0,2761,77,0.085
4,7200.0,3,3,0,7200.0,3006,83,0.0
6,12007.0,2,3,956,11051.0,2678,50,0.08
4,3147.0,2,2,1602,1545.0,1558,23,0.509
6,5110.0,2,5,1942,3168.0,3028,76,0.38
3,5438.0,6,4,2214,3224.0,5029,75,0.407
6,17450.0,1,1,2193,15257.0,1426,38,0.126
3,18352.0,3,2,1509,16843.0,1454,29,0.082
3,5030.0,1,2,2326,2704.0,3345,69,0.462
3,34516.0,2,3,802,33714.0,1823,27,0.023
4,1585.0,3,2,1535,50.0,2299,49,0.968
5,3251.0,3,3,1919,1332.0,1406,31,0.59
3,2858.0,2,2,1251,1607.0,2844,73,0.438
6,34516.0,1,0,1847,32669.0,3284,65,0.054
4,16443.0,1,3,1363,15080.0,4252,64,0.083
3,3687.0,2,3,1655,2032.0,2448,63,0.449
5,4840.0,1,3,2517,2323.0,1637,22,0.52
6,15108.0,3,2,0,15108.0,3738,68,0.0
6,1909.0,3,2,1753,156.0,1457,24,0.918
5,19063.0,2,2,1236,17827.0,3393,58,0.065
4,15982.0,2,4,1691,14291.0,1687,40,0.106
6,1438.3,2,2,0,1438.3,1794,45,0.0
4,2549.0,3,3,2130,419.0,2605,61,0.836
6,5967.0,2,4,2350,3617.0,1426,29,0.394
5,2182.0,1,3,1558,624.0,1660,34,0.714
5,2689.0,2,3,2101,588.0,1188,35,0.781
6,30622.0,2,4,0,30622.0,3600,66,0.0
4,4203.0,1,2,1965,2238.0,1425,32,0.468
6,6453.0,1,3,0,6453.0,4822,74,0.0
3,3318.0,1,2,927,2391.0,3011,83,0.279
5,22075.0,3,3,1506,20569.0,2337,40,0.068
3,6746.0,2,2,1750,4996.0,2962,54,0.259
5,4408.0,2,2,1463,2945.0,2001,49,0.332
5,4838.0,3,3,1338,3500.0,2641,67,0.277
5,34516.0,1,4,0,34516.0,3568,57,0.0
4,3823.0,1,4,2130,1693.0,2026,49,0.557
3,21670.0,2,1,2183,19487.0,4121,81,0.101
6,7928.0,3,2,1228,6700.0,1537,37,0.155
3,33996.0,1,3,949,33047.0,3569,77,0.028
3,4365.0,1,1,0,4365.0,3542,57,0.0
6,2248.0,3,4,0,2248.0,4439,77,0.0
4,1901.0,1,1,1176,725.0,2450,52,0.619
3,34516.0,1,4,1433,33083.0,1966,31,0.042
6,31680.0,2,4,1812,29868.0,1121,25,0.057
3,1872.0,2,3,1167,705.0,2238,45,0.623
3,2055.0,2,2,0,2055.0,3656,63,0.0
5,10991.0,1,2,1328,9663.0,3692,60,0.121
6,3939.0,1,2,2517,1422.0,1489,34,0.639
5,2127.0,1,4,1995,132.0,1363,37,0.938
3,34010.0,3,2,1340,32670.0,1739,39,0.039
4,6971.0,2,1,1506,5465.0,3575,67,0.216
6,1741.0,2,0,1328,413.0,2629,61,0.763
3,24904.0,3,2,0,24904.0,5176,71,0.0
3,1438.3,5,5,0,1438.3,1603,39,0.0
6,2621.0,3,1,1858,763.0,2148,47,0.709
5,11115.0,2,1,1292,9823.0,3956,74,0.116
6,13241.0,2,3,0,13241.0,3157,76,0.0
6,14438.0,1,2,2517,11921.0,2090,47,0.174
6,5228.0,1,1,1443,3785.0,2683,62,0.276
3,5550.0,1,4,1518,4032.0,2540,62,0.274
4,1438.3,3,2,890,548.3,2928,48,0.619
3,2064.0,1,0,1282,782.0,1475,27,0.621
4,3450.0,3,0,2517,933.0,2545,64,0.73
4,34516.0,1,3,1380,33136.0,2163,56,0.04
6,30030.0,2,2,2028,28002.0,1828,38,0.068
5,2151.0,3,3,1163,988.0,2513,62,0.541
4,7181.0,1,3,2517,4664.0,1636,39,0.351
3,27745.0,3,3,1300,26445.0,1525,21,0.047
4,4852.0,3,2,2016,2836.0,3561,73,0.415
6,6735.0,3,3,2289,4446.0,1249,28,0.34
4,6128.0,1,2,1895,4233.0,1700,42,0.309
4,23124.0,3,2,1746,21378.0,1959,50,0.076
3,3436.0,2,2,1650,1786.0,1972,37,0.48
5,3176.0,2,1,1510,1666.0,2074,48,0.475
5,8874.0,3,3,1590,7284.0,1849,56,0.179
5,3402.0,1,0,1813,1589.0,1767,28,0.533
6,2689.0,1,1,2077,612.0,1356,33,0.772
3,1556.0,3,2,1278,278.0,1615,35,0.821
3,7372.0,3,3,1210,6162.0,1707,56,0.164
6,5713.0,1,2,789,4924.0,3323,61,0.138
4,2965.0,1,3,1635,1330.0,2553,59,0.551
3,9819.0,2,2,1200,8619.0,2198,40,0.122
4,8186.0,3,3,0,8186.0,2411,67,0.0
3,3846.0,3,2,1285,2561.0,1815,47,0.334
5,13131.0,2,2,1965,11166.0,1795,37,0.15
4,2944.0,2,1,753,2191.0,3457,61,0.256
3,34516.0,3,4,1954,32562.0,1872,52,0.057
6,5660.0,3,4,2006,3654.0,1569,39,0.354
5,7554.0,1,1,1848,5706.0,4150,64,0.245
5,2494.0,1,4,1316,1178.0,2946,57,0.528
4,25215.0,1,0,1445,23770.0,2588,48,0.057
5,2606.0,3,2,1818,788.0,1999,50,0.698
4,8133.0,3,3,1942,6191.0,3310,76,0.239
6,3101.0,2,2,1257,1844.0,1681,32,0.405
6,24446.0,2,3,1854,22592.0,3897,75,0.076
5,2361.0,3,2,1342,1019.0,4316,78,0.568
6,2441.0,4,2,1656,785.0,3903,62,0.678
5,8532.0,2,2,2165,6367.0,3242,63,0.254
5,16954.0,3,3,1588,15366.0,3411,60,0.094
4,2900.0,3,1,2029,871.0,2631,72,0.7
6,6827.0,2,4,0,6827.0,2621,49,0.0
5,4513.0,2,5,1950,2563.0,3164,62,0.432
3,27347.0,3,2,719,26628.0,4040,77,0.026
4,1676.0,3,1,1372,304.0,4381,77,0.819
6,2802.0,6,4,1977,825.0,1757,33,0.706
3,23870.0,0,4,0,23870.0,1885,39,0.0
3,4868.0,2,1,1090,3778.0,2907,69,0.224
5,20437.0,3,5,1020,19417.0,4166,66,0.05
6,2239.0,1,4,1338,901.0,2466,60,0.598
6,2428.0,3,3,1027,1401.0,3007,84,0.423
3,15027.0,1,5,0,15027.0,3533,59,0.0
3,32056.0,3,5,1887,30169.0,2730,68,0.059
3,34516.0,2,2,919,33597.0,3415,79,0.027
3,5346.0,3,5,1539,3807.0,2283,51,0.288
1,2143.0,4,5,0,2143.0,1353,36,0.0
5,34516.0,2,5,2317,32199.0,3927,68,0.067
3,23507.0,1,2,1990,21517.0,2650,65,0.085
5,1864.0,2,3,1081,783.0,2607,44,0.58
5,23032.0,2,5,840,22192.0,2787,73,0.036
4,4277.0,1,3,1578,2699.0,1855,49,0.369
5,2771.0,3,2,1446,1325.0,1706,27,0.522
5,2265.0,3,4,1935,330.0,2306,61,0.854
6,2853.0,2,0,1961,892.0,2697,68,0.687
5,3075.0,3,5,2517,558.0,3534,53,0.819
5,15340.0,1,5,2331,13009.0,2965,51,0.152
4,3065.0,1,4,0,3065.0,3524,69,0.0
3,1438.3,3,2,0,1438.3,3044,91,0.0
4,7118.0,3,5,813,6305.0,3964,66,0.114
4,11419.0,2,2,2517,8902.0,3000,70,0.22
6,2403.0,2,5,0,2403.0,3393,64,0.0
4,2821.0,3,2,951,1870.0,1452,38,0.337
4,2706.0,3,3,2517,189.0,1682,39,0.93
6,2999.0,1,4,1958,1041.0,2073,48,0.653
5,2226.0,1,2,1607,619.0,2660,62,0.722
5,3351.0,3,4,1847,1504.0,1910,43,0.551
5,5570.0,1,1,1858,3712.0,4129,72,0.334
3,10448.0,3,2,1569,8879.0,1604,39,0.15
6,2174.0,2,2,1397,777.0,1755,39,0.643
3,31501.0,3,3,0,31501.0,3742,75,0.0
6,21695.0,3,3,1257,20438.0,2266,74,0.058
3,34516.0,1,1,2435,32081.0,1805,34,0.071
6,13650.0,3,2,1253,12397.0,1703,53,0.092
5,16156.0,3,4,2517,13639.0,4160,81,0.156
6,2413.0,2,4,2015,398.0,1398,24,0.835
3,5920.0,2,3,1589,4331.0,1408,28,0.268
6,5841.0,3,0,2463,3378.0,3817,81,0.422
3,8418.0,1,5,2051,6367.0,2879,63,0.244
5,2490.0,4,3,1259,1231.0,2441,53,0.506
3,20640.0,3,2,1603,19037.0,1792,53,0.078
5,9453.0,1,1,2188,7265.0,1688,45,0.231
4,7949.0,2,4,1514,6435.0,3355,58,0.19
3,2758.0,2,1,2168,590.0,3073,86,0.786
5,20148.0,2,1,1084,19064.0,3921,74,0.054
3,1438.3,1,2,0,1438.3,1904,47,0.0
6,26566.0,3,4,2517,24049.0,3103,65,0.095
3,13477.0,3,5,2057,11420.0,3866,67,0.153
5,9706.0,3,2,1968,7738.0,3435,58,0.203
5,7457.0,2,4,0,7457.0,3162,64,0.0
6,34516.0,2,5,807,33709.0,3937,80,0.023
5,19081.0,1,3,2431,16650.0,1536,31,0.127
6,2447.0,2,2,1558,889.0,1716,38,0.637
4,28830.0,2,4,0,28830.0,3533,57,0.0
5,2563.0,1,3,1638,925.0,2064,46,0.639
6,5240.0,3,5,1608,3632.0,2712,64,0.307
4,3397.0,3,0,1962,1435.0,3295,66,0.578
4,1842.0,3,2,0,1842.0,4165,67,0.0
4,2383.0,2,4,1938,445.0,1616,37,0.813
5,20791.0,3,3,0,20791.0,2883,93,0.0
5,19900.0,2,4,1581,18319.0,3948,96,0.079
3,32024.0,3,3,1232,30792.0,2507,64,0.038
3,3701.0,2,3,969,2732.0,3222,86,0.262
3,4199.0,1,4,1903,2296.0,3016,67,0.453
4,4353.0,1,3,1655,2698.0,2664,81,0.38
4,4913.0,4,4,2517,2396.0,899,28,0.512
3,5454.0,3,1,1108,4346.0,2674,67,0.203
3,2172.0,3,2,1381,791.0,2945,69,0.636
4,2845.0,3,2,2517,328.0,2396,51,0.885
3,18570.0,1,4,1524,17046.0,3999,96,0.082
5,25907.0,2,4,745,25162.0,2058,56,0.029
5,2206.0,3,2,2018,188.0,1739,35,0.915
3,12050.0,1,4,1732,10318.0,2015,46,0.144
3,2107.0,3,2,1008,1099.0,3913,67,0.478
6,2107.0,3,4,1351,756.0,1320,35,0.641
3,3539.0,2,5,2517,1022.0,1463,31,0.711
3,27175.0,3,4,775,26400.0,3814,72,0.029
6,17905.0,2,2,980,16925.0,4399,64,0.055
3,4940.0,1,3,1199,3741.0,3246,57,0.243
5,3161.0,4,2,1389,1772.0,1547,30,0.439
4,2464.0,3,3,0,2464.0,2636,50,0.0
5,3203.0,1,3,2229,974.0,2625,52,0.696
3,1835.0,5,4,1017,818.0,2801,79,0.554
3,1993.0,2,2,0,1993.0,4075,76,0.0
3,34516.0,3,2,1629,32887.0,3448,53,0.047
5,7130.0,2,2,873,6257.0,2498,37,0.122
5,12539.0,3,4,910,11629.0,2643,72,0.073
6,8208.0,2,3,0,8208.0,3135,39,0.0
4,26222.0,2,2,1073,25149.0,1988,30,0.041
4,34173.0,2,3,1194,32979.0,3731,69,0.035
5,3377.0,1,2,1720,1657.0,1621,32,0.509
6,5882.0,3,2,2335,3547.0,1380,30,0.397
4,7158.0,3,2,0,7158.0,2113,60,0.0
6,5833.0,1,4,1747,4086.0,3732,75,0.3
6,4152.0,3,4,0,4152.0,2351,42,0.0
6,11699.0,2,3,1758,9941.0,2007,46,0.15
6,4505.0,3,2,1562,2943.0,3968,68,0.347
6,7667.0,3,2,1193,6474.0,3915,76,0.156
3,34516.0,3,4,0,34516.0,2574,62,0.0
3,2937.0,2,3,2159,778.0,2511,51,0.735
5,5257.0,3,4,1572,3685.0,2822,73,0.299
6,10331.0,3,3,957,9374.0,3695,81,0.093
3,17557.0,3,3,0,17557.0,2142,62,0.0
6,4366.0,3,2,1590,2776.0,1596,37,0.364
6,8037.0,2,2,2276,5761.0,3271,71,0.283
4,8740.0,1,3,734,8006.0,2169,38,0.084
6,8514.0,2,3,2013,6501.0,4098,74,0.236
4,2002.0,3,2,1377,625.0,2411,60,0.688
5,3132.0,3,4,1815,1317.0,3607,60,0.58
2,2010.0,3,3,1070,940.0,3625,85,0.532
6,7567.0,2,3,1776,5791.0,2361,45,0.235
2,2381.0,6,4,651,1730.0,1920,46,0.273
6,34516.0,2,4,2398,32118.0,4976,88,0.069
6,16411.0,2,2,1179,15232.0,3929,71,0.072
3,1438.3,2,0,0,1438.3,3786,67,0.0
2,3735.0,3,2,1421,2314.0,1837,47,0.38
3,22127.0,3,1,1799,20328.0,3591,63,0.081
3,5685.0,2,3,0,5685.0,2395,62,0.0
3,7348.0,2,2,1466,5882.0,3066,61,0.2
3,11188.0,2,3,0,11188.0,2109,47,0.0
3,3650.0,1,5,2512,1138.0,4599,75,0.688
5,5076.0,2,3,1223,3853.0,2675,57,0.241
3,32658.0,2,2,1482,31176.0,2023,37,0.045
6,28634.0,1,2,926,27708.0,4549,68,0.032
3,3414.0,1,3,1473,1941.0,1803,49,0.431
5,12315.0,6,1,0,12315.0,2028,51,0.0
5,2690.0,3,3,1912,778.0,3636,68,0.711
6,12165.0,2,4,0,12165.0,4066,74,0.0
4,1792.0,1,3,989,803.0,3102,63,0.552
6,19300.0,3,2,1181,18119.0,2660,70,0.061
3,8120.0,3,4,2098,6022.0,3161,54,0.258
6,2292.0,2,2,0,2292.0,2584,60,0.0
6,21434.0,3,3,1345,20089.0,2143,46,0.063
5,3424.0,3,4,0,3424.0,4929,74,0.0
3,2787.0,3,4,1201,1586.0,1662,39,0.431
3,8696.0,2,3,1482,7214.0,2847,67,0.17
6,32446.0,2,3,1974,30472.0,1717,39,0.061
6,9133.0,3,3,2140,6993.0,4101,88,0.234
3,5116.0,3,2,1468,3648.0,2361,49,0.287
5,18974.0,2,1,2517,16457.0,2783,56,0.133
6,12101.0,2,3,2517,9584.0,2086,44,0.208
5,5379.0,3,4,962,4417.0,1778,40,0.179
5,32676.0,3,3,2134,30542.0,3990,88,0.065
4,34516.0,3,4,1491,33025.0,2243,60,0.043
4,15202.0,3,4,1779,13423.0,3143,60,0.117
5,2222.0,3,3,1205,1017.0,1823,49,0.542
5,5858.0,2,4,0,5858.0,3355,77,0.0
4,2692.0,2,1,1869,823.0,1594,36,0.694
6,7165.0,3,2,2037,5128.0,3553,78,0.284
4,1438.3,3,4,0,1438.3,4740,81,0.0
5,26988.0,1,1,1587,25401.0,3732,70,0.059
3,2517.0,3,2,0,2517.0,3569,62,0.0
3,11091.0,3,4,0,11091.0,1234,34,0.0
3,10745.0,1,2,2084,8661.0,3502,87,0.194
3,34516.0,2,4,1686,32830.0,3146,66,0.049
6,2590.0,3,2,1748,842.0,2804,52,0.675
5,2722.0,2,3,1473,1249.0,3129,69,0.541
3,8228.0,3,0,0,8228.0,4277,80,0.0
6,11777.0,3,2,1781,9996.0,2763,62,0.151
5,34516.0,1,1,543,33973.0,3951,76,0.016
5,14821.0,1,3,0,14821.0,2876,60,0.0
4,1438.3,3,1,928,510.3,2186,59,0.645
6,6131.0,3,4,1270,4861.0,2825,93,0.207
3,2047.0,1,1,665,1382.0,3452,66,0.325
3,22380.0,3,4,1220,21160.0,3756,73,0.055
3,12893.0,3,5,1620,11273.0,2300,60,0.126
5,3351.0,1,1,1474,1877.0,4294,66,0.44
3,5093.0,1,1,2376,2717.0,2341,57,0.467
5,1438.3,1,1,0,1438.3,1585,37,0.0
5,2165.0,1,2,1952,213.0,2651,81,0.902
4,1927.0,2,2,1319,608.0,4199,77,0.684
6,22125.0,1,1,0,22125.0,1994,57,0.0
4,34516.0,5,3,2099,32417.0,1756,35,0.061
6,5260.0,3,2,1116,4144.0,2546,62,0.212
6,1438.3,2,2,0,1438.3,1336,32,0.0
3,4333.0,4,4,0,4333.0,1558,40,0.0
3,6637.0,2,1,0,6637.0,1801,48,0.0
4,3174.0,3,0,2462,712.0,3140,74,0.776
4,4396.0,2,5,1489,2907.0,3942,69,0.339
6,34516.0,2,4,0,34516.0,1661,40,0.0
3,1438.3,2,4,0,1438.3,3637,80,0.0
3,6853.0,3,4,1480,5373.0,2833,70,0.216
4,2570.0,3,2,2230,340.0,1755,42,0.868
5,2166.0,3,2,890,1276.0,3563,70,0.411
4,3647.0,6,3,1480,2167.0,2271,60,0.406
3,11684.0,1,1,1786,9898.0,2969,88,0.153
6,4475.0,1,4,0,4475.0,3367,66,0.0
6,16604.0,3,2,1716,14888.0,2580,61,0.103
6,5446.0,2,5,1885,3561.0,1505,33,0.346
5,28700.0,1,4,769,27931.0,3395,71,0.027
3,2888.0,1,1,1676,1212.0,3798,58,0.58
4,9451.0,2,0,1280,8171.0,3179,79,0.135
3,13933.0,4,5,1019,12914.0,3504,62,0.073
5,6130.0,2,2,808,5322.0,3411,78,0.132
6,15008.0,2,2,0,15008.0,3943,85,0.0
4,4583.0,1,4,1586,2997.0,2395,57,0.346
1,5268.0,3,4,2191,3077.0,2138,40,0.416
4,14976.0,2,2,1463,13513.0,1599,36,0.098
3,2282.0,2,4,0,2282.0,2751,68,0.0
3,5130.0,3,3,0,5130.0,1434,31,0.0
4,5702.0,3,2,0,5702.0,3928,75,0.0
3,14480.0,3,4,0,14480.0,1616,43,0.0
5,7570.0,3,4,1388,6182.0,3849,70,0.183
4,12878.0,2,2,1628,11250.0,1968,59,0.126
5,26218.0,2,3,0,26218.0,3925,88,0.0
6,34516.0,1,5,1323,33193.0,3422,78,0.038
6,2804.0,3,4,2090,714.0,2812,77,0.745
5,5801.0,4,4,1176,4625.0,2987,52,0.203
5,2271.0,3,2,1278,993.0,1550,33,0.563
6,3107.0,3,3,2354,753.0,2720,48,0.758
5,2001.0,1,2,1217,784.0,3162,99,0.608
4,1438.3,1,0,0,1438.3,2557,55,0.0
4,4465.0,3,5,703,3762.0,4044,66,0.157
6,3264.0,2,3,1348,1916.0,1665,32,0.413
4,26856.0,3,2,0,26856.0,4222,75,0.0
6,34516.0,3,3,1435,33081.0,4238,85,0.042
4,21756.0,6,3,0,21756.0,3063,71,0.0
4,4726.0,1,2,1551,3175.0,3658,70,0.328
2,34516.0,3,4,2517,31999.0,1727,35,0.073
6,5596.0,2,2,0,5596.0,3212,64,0.0
5,15326.0,2,3,0,15326.0,2990,55,0.0
3,11373.0,1,4,1319,10054.0,1976,35,0.116
3,2644.0,1,5,1691,953.0,3495,70,0.64
6,2673.0,1,2,2517,156.0,3052,63,0.942
3,7477.0,4,2,1752,5725.0,1543,34,0.234
5,16227.0,1,3,917,15310.0,4314,67,0.057
3,19110.0,3,1,2449,16661.0,4478,76,0.128
5,2993.0,1,3,1265,1728.0,4089,72,0.423
3,3290.0,2,4,2461,829.0,3591,80,0.748
4,11176.0,3,4,2422,8754.0,2682,64,0.217
4,21416.0,1,2,0,21416.0,4221,75,0.0
3,2492.0,2,5,1668,824.0,1606,32,0.669
3,14265.0,3,5,1878,12387.0,3982,58,0.132
6,16985.0,3,2,968,16017.0,2961,56,0.057
4,7469.0,1,4,1899,5570.0,3150,70,0.254
6,4592.0,1,2,2517,2075.0,1470,33,0.548
6,4341.0,3,4,0,4341.0,3825,63,0.0
6,34516.0,2,2,0,34516.0,4077,67,0.0
4,27710.0,3,0,0,27710.0,4014,73,0.0
4,13431.0,3,2,1583,11848.0,2338,71,0.118
6,2645.0,3,4,1499,1146.0,4251,69,0.567
4,14028.0,1,5,1435,12593.0,3683,73,0.102
4,34516.0,1,3,774,33742.0,3030,74,0.022
4,5699.0,2,4,1006,4693.0,2835,57,0.177
5,16284.0,2,4,0,16284.0,3018,75,0.0
4,3226.0,2,2,2073,1153.0,3250,70,0.643
6,2803.0,3,4,778,2025.0,3142,64,0.278
6,34516.0,2,5,2010,32506.0,2776,59,0.058
5,2192.0,5,4,1569,623.0,4010,79,0.716
3,8318.0,2,2,1945,6373.0,3676,77,0.234
4,6391.0,2,3,0,6391.0,2323,44,0.0
5,4736.0,2,4,945,3791.0,3927,73,0.2
5,9944.0,2,4,1606,8338.0,3159,69,0.162
6,4717.0,3,3,0,4717.0,2349,66,0.0
5,12778.0,3,3,1528,11250.0,3337,69,0.12
5,16920.0,2,3,2157,14763.0,3275,60,0.127
6,3240.0,3,3,2517,723.0,1904,41,0.777
4,4704.0,1,3,0,4704.0,3294,87,0.0
6,14987.0,1,2,1425,13562.0,4470,83,0.095
4,3554.0,3,3,1563,1991.0,3640,59,0.44
3,9227.0,3,4,938,8289.0,3948,74,0.102
